# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
# Manuscript SHA-256: 3635091793cb04f0660c9c152ccdcb7ba58792167f68399848730c46814a8f93
key	line	section	env	label	status	decls	sentence
84ce319a4f15	1100	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_vCompressesCore	Since $D(r)$ centralizes $L$, $vLv^{-1}\le L$.
7eeed19cdc69	1100	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	definition	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_printedCell GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.printedB	Put
ee85d796d83a	1118	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_conjugationsByV	Then $c\in C_B(L)$, and from $rf_{02}r^{-1}=f_{05}$, $rf_{12}r^{-1}=f_{45}$, $f_{02}t^3=f_{05}$, and $t^3f_{45}=f_{12}t^3$, direct multiplication with the displayed $u$ gives $vcv^{-1}=e_{14}(f_{02})$ and $vzv^{-1}=z$.
aeeaaeadaad3	1118	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_defectElementAndZ	So $d=[vcv^{-1},\ell]=e_{24}(-f_{02})$ lies in $\mathfrak D_B(L)$, and $[y,d]=D(1-f_{12})=z^{-1}$ since $f_{02}f_{10}=0$ and $f_{10}f_{02}=f_{12}$; hence $z\in\mathfrak D_B(L)$.
bc99235426ad	1118	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_zCentral	The element $z$ commutes with $L$ and $v$, and with $c$ and $y$ because $f_{12}f_{02}=f_{02}f_{12}=f_{12}f_{10}=0$, so $\langle z\rangle$ is central in $B$.
5b7bdf2351a7	1118	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_zOrderAndNontrivial	If $me=0$ then $z^m=D(1+mf_{12})=1$, and $z\ne1$ because $tf_{12}s^2=e\ne0$.
9627d330af8b	1118	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_criterionKillsCentralElement	So $\langle z\rangle$ is a nontrivial finite central subgroup of $B$ inside $\mathfrak D_B(L)$, and Theorem~\ref{thm:compression-criterion} applied to $B$ kills $z$ under every homomorphism from $B$, hence from $\EL_n(R)$, to an MF group.
7634d6cc067b	1118	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_twoCommutatorsKilled	Then
f40da910f45b	1134	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_sandwichesAndRelativeElementaryKilled GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.relativeElementary_span_le_of_elGen_mem	are killed, hence every $e_{ij}(aeb)$ by the Steinberg relations and signed permutations, hence $\EL_n(R,ReR)$.
bbf924af98ec	1134	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_rootNeOne	For $e\ne0$, $e_{21}(e)\ne1$.
885d8e36762a	1134	One-sided inverses and elementary groups	proof	prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotents.manuscriptSentence_positiveCharacteristic	If $R$ has characteristic $p>0$ then $pe=0$ for every such $e$, and the contrapositive gives direct finiteness.
b47d06c5c362	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonQuotientLaurent GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedToeplitzJacobsonAlgebra GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_toeplitzJacobsonAlgebra	The Toeplitz--Jacobson algebra $J=\F_2\langle s,t\mid ts=1\rangle$ has $1-st\ne0$ of order two, while $J/J(1-st)J\cong\F_2[z,z^{-1}]\ne0$, so $1-st$ is not full and Theorem~\ref{thm:full-defect-ring} does not apply; Proposition~\ref{prop:torsion-defect-ring} shows that $\EL_n(J)$ is not MF for $n\ge4$.
0a08ffd095d6	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonRadical GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedToeplitzJacobsonRadicalEquality GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_toeplitzJacobsonRadicalEquality	For $J$ the inclusion of Proposition~\ref{prop:torsion-defect-ring} is an equality.
11137e57b26d	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonShiftAction GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedToeplitzJacobsonShiftAction GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_toeplitzJacobsonShiftAction	The algebra $J$ acts faithfully on $V=\F_2^{(\mathbb N)}$ by the shift, $e=1-st$ is the projection onto the first vector $b_0$ of the standard basis $(b_j)$, and $JeJ$ is the ring of matrices with finitely many nonzero entries in this basis.
76588fb18d3b	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.FinitaryLinear.binaryGLfs GroupApproximation.FinitaryLinear.mem_binaryGLfs_iff GroupApproximation.FinitaryLinear.manuscriptSentence_finiteSupportStrongerThanFiniteRank	Let $\GL_{\mathrm{fs}}(V^n)$ be the group of automorphisms $g$ of $V^n$ such that $g-I$ has finite matrix support in this basis, a condition stronger than finite rank of $g-I$.
d5e56b196927	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonKernelFinitary GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedToeplitzJacobsonKernelFinitary GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_toeplitzJacobsonKernelFinitary	The kernel of $\EL_n(J)\to\EL_n(\F_2[z,z^{-1}])$ lies in $\GL_{\mathrm{fs}}(V^n)$.
7c69447e3d41	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.FinitaryLinear.manuscriptSentence_binaryGLfsProductOfTransvections GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.blockAct_elGen_matUnit GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.blockAct_commutator_matUnit	Over $\F_2$ every element of $\GL_{\mathrm{fs}}(V^n)$ is a product of transvections, and each transvection is a relative root $e_{ij}(f_{uv})$ or, inside one coordinate, the commutator $[e_{ik}(f_{uw}),e_{ki}(f_{wv})]$ of two.
754a868fc8f5	1140	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.JacobsonLaurent.manuscriptSentence_laurentElementaryResiduallyFiniteMF GroupApproximation.JacobsonLaurent.isOperatorMF_of_injective_into_binaryLaurentGL GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonKernelFinitary GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonRadical GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.radicalEquivSLUnion GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedToeplitzJacobsonRadicalSLUnion GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_toeplitzJacobsonRadicalSLUnion GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.presRadicalEquivSLUnion	So $\EL_n(J,JeJ)$ is this kernel; the quotient $\EL_n(\F_2[z,z^{-1}])$ is residually finite, so MF, and
6ba4fb85570c	1163	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.FinitaryLinear.manuscriptSentence_binarySLUnionInfiniteSimpleLocallyFinite	an infinite simple locally finite group.
61b6abd03b91	1163	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankFour.manuscriptSentence_fourthCoordinateMakesCompressionInvertible	The rank four is three plus one.
b6d1590be7ab	1163	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.GHW.printedGHWTheoremFour GroupApproximation.GHW.printedJacobsonRankTwoKazhdanFiniteField GroupApproximation.GHW.ghwFinitelyGeneratedCharP GroupApproximation.GHW.hasHaagerupProperty_closure_of_charP GroupApproximation.GHW.exists_places_minpoly_coeff GroupApproximation.GHW.PrintedJacobsonRankTwoKazhdanFiniteField GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankTwo.manuscriptSentence_kazhdanSubgroupFinite GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedPresentedJacobsonRankTwoKazhdanFiniteField GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.printedPresentedJacobsonRankTwoKazhdanFiniteField GroupApproximation.Haagerup.HasHaagerupProperty GroupApproximation.Haagerup.kazhdanHaagerupFinite GroupApproximation.TreeAction.exists_dist_bound_of_hasKazhdanPropertyT GroupApproximation.JacobsonLaurent.hasHaagerupProperty_binaryLaurentGL GroupApproximation.JacobsonLaurent.finite_of_hasKazhdanPropertyT_of_haagerup GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonLaurentKazhdan.manuscriptSentence_kazhdanSubgroupFiniteLaurent GroupApproximation.Haagerup.hasHaagerupProperty_of_iUnion GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonRankTwoKazhdanFinite	Every countable subgroup of $\mathrm{GL}_2$ over a field has the Haagerup property~\cite[Theorem~4]{GHW}, and the kernel of $\mathrm{GL}_2(J)\to\mathrm{GL}_2(\F_2[z,z^{-1}])$ is locally finite, so a Kazhdan subgroup of $\mathrm{GL}_2(J)$ has finite image in $\mathrm{GL}_2(\F_2(z))$ and a locally finite subgroup of finite index, and is finite.
a8ceb0650975	1163	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankTwo.manuscriptSentence_finiteSubgroupAdmitsNoProperCompression	A finite subgroup $L$ of a group $G$ admits no proper compression, since $uLu^{-1}\le L$ forces $uLu^{-1}=L$; then $uC_G(L)u^{-1}=C_G(L)$ and $\mathfrak D_G(L)=1$, so Theorem~\ref{thm:compression-criterion} gives no obstruction at rank two.
3009704fef89	1163	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.NonMFSentences.EJZCitationSentences.manuscriptSentence_jacobsonThreeCoordinatesCarryPropertyT GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedThreePlusOneGeneral GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_threePlusOneGeneral GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankFour.manuscriptSentence_threeCoordinatesCarryPropertyT GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankFour.manuscriptSentence_fourthCoordinateMakesCompressionInvertible GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedThreePlusOnePresented GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_threePlusOnePresented GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.presPair GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.isFinitelyGeneratedRing_toeplitzJacobson	Three coordinates carry property~\textup{(T)}~\cite[Theorem~1.1]{EJZ}, and the fourth makes the compression by $s$ invertible.
c149d33e8f7e	1163	One-sided inverses and elementary groups		prop:torsion-defect-ring	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_twoResultsComplementary GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.PrintedTwoResultsComplementaryPresented GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.manuscriptSentence_twoResultsComplementaryPresented GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonPresented.torsionDefect_not_mf_rankFour	The two results are complementary: fullness gives trivial MF images at every rank $n\ge2$, torsion of the defect gives non-MF at rank four with no fullness.
2ff180315a15	1181	The binary example			definition	GroupApproximation.Manuscript.OneSidedMFRadical.RankFourEndpoint.R GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.BinaryExampleUnitGroup	Put $R=L_{\F_2}(1,2)$ and $H=R^\times$.
98115b8e2580	1181	The binary example			formalized	GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_leavittModuleEquivProd GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_unitsEquivGLFourEqELFour	By~\eqref{eq:leavitt}, the maps $x\mapsto(t_0x,t_1x)$ and $(y,z)\mapsto s_0y+s_1z$ are mutually inverse isomorphisms of right $R$-modules between $R$ and $R\oplus R$, and $H\cong\GL_4(R)=\EL_4(R)$~\cite[Proposition~4.2 and Corollary~4.4]{KhanhThanh}.
cbb223c4d600	1181	The binary example			structural	GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_weIdentifyHWithELFour	We identify $H$ with $\EL_4(R)$.
a71f65809e0b	1188	The binary example	proof		formalized	GroupApproximation.Manuscript.NonMFSentences.BinaryExamplePrintedRoute.binaryExampleFullDefectHypothesis GroupApproximation.Manuscript.NonMFSentences.BinaryExamplePrintedRoute.binaryExampleTrivialMFHomomorphisms	The relations give $t_0s_0=1$ and $t_1(1-s_0t_0)s_1=1$, so $R$ satisfies the hypothesis of Theorem~\ref{thm:full-defect-ring}, and every homomorphism from $H$ to an MF group is trivial. The ring $R$ is finitely generated, so $H$ has property~\textup{(T)} by~\cite[Theorem~1.1]{EJZ}, and hence is finitely generated~\cite[Theorem~1.3.1]{BHV}.
e47b80780566	1188	The binary example	proof		formalized	GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_e12OneForcesNontrivial	Since $e_{12}(1)\ne1$, the group $H$ is nontrivial.
2a57c4750c2a	1196	The binary example	proof		structural	GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_letNBeNormalSubgroup	Let $N$ be a normal subgroup of $H$.
2bf4b5aca1b4	1196	The binary example	proof		formalized	GroupApproximation.manuscriptSentence_purelyInfiniteSimpleIsExchange GroupApproximation.PreusserSandwichExchange.binaryLeavitt_isPurelyInfiniteSimpleRing GroupApproximation.PreusserSandwichExchange.binaryLeavitt_isExchangeRing GroupApproximation.PreusserSandwichExchange.manuscriptSentence_preusserSandwichForExchangeRings GroupApproximation.PreusserSandwichExchange.manuscriptSentence_rankFourSandwich GroupApproximation.Manuscript.OneSidedMFRadical.sentence_53445fb2a2b7 GroupApproximation.BinaryLeavitt.center_eq_bot GroupApproximation.BinaryLeavitt.hasRightExchange GroupApproximation.Manuscript.OneSidedMFRadical.sentence_9e719f10dc89 GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_purelyInfiniteExchangePreusserSandwich	The ring $R$ is purely infinite simple~\cite{AbramsAranda} and therefore an exchange ring~\cite{AraExchange}, so by Preusser's sandwich theorem~\cite[Theorem~3]{Preusser} there is an ideal $I$ of $R$ with
e4440282ed35	1203	The binary example	proof		definition	GroupApproximation.relativeElementary GroupApproximation.congruenceSubgroup	where $\EL_4(R,I)$ is the normal closure in $\EL_4(R)$ of the elementary matrices $e_{ij}(a)$ with $a\in I$, and $C_4(R,I)$ is the preimage of the center of $\GL_4(R/I)$.
7a20735318a1	1203	The binary example	proof		formalized	GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_simpleGivesTrichotomy GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_idealTopGivesNEqTop	Since $R$ is simple, either $I=R$, and then $N\ge\EL_4(R)=H$, or $I=0$, and then every $g\in N$ is central in $\GL_4(R)$.
9085fad2968e	1203	The binary example	proof		formalized	GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_fixGInN GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_idealZeroGivesCentral GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_commutingSingleForcesScalar GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_commutingGeneralForcesCentral	In the second case, commuting with each $e_{ij}(1)$ forces $g=\lambda I_4$ with $\lambda\in R^\times$, and commuting with each $e_{ij}(a)$ then gives $\lambda a=a\lambda$ for all $a\in R$.
d38df1795c78	1203	The binary example	proof		formalized	GroupApproximation.BinaryLeavitt.center_eq_bot GroupApproximation.manuscriptSentence_leavittCentreIsBaseField GroupApproximation.Manuscript.OneSidedMFRadical.sentence_9e719f10dc89 GroupApproximation.Manuscript.OneSidedMFRadical.sentence_4b5ccef4a04e GroupApproximation.Manuscript.NonMFSentences.BinaryExampleSentences.manuscriptSentence_centerEqF2GivesGEqOne	So $\lambda$ lies in $Z(R)=\F_2$~\cite[Corollary~4.3]{ArandaCrow}, and $N=1$.
