OVERFLOW active=3001 total=3198
  TTaTaaaaTaaTaaaaaat -> aaTaaaaaaaaTaaaaTaaaaaaaaaaaaT
  aTTATaTaaaaTaaat -> ATaaTaaaaaaaaTaaaaaaT
  TTaTaaaaTaaaTat -> aaTaaaaaaaaTaaaaaaTaaT
  TTaTaaaaTaaaTaat -> aaTaaaaaaaaTaaaaaaTaaaaT
  TTaTaaaaTaaaTaaat -> aaTaaaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaaaaTaaat -> AtATAtaaaTaaaaaaaaTaaaaaaT
  TTaTaaaaTaaaTaaaat -> aaTaaaaaaaaTaaaaaaTaaaaaaaaT
  TTaTaaaaTaaaTaaaaat -> aaTaaaaaaaaTaaaaaaTaaaaaaaaaaT
  aTTATaTaaaaTaaaat -> ATaaTaaaaaaaaTaaaaaaaaT
  TTaTaaaaTaaaaTat -> aaTaaaaaaaaTaaaaaaaaTaaT
  TTaTaaaaTaaaaTaat -> aaTaaaaaaaaTaaaaaaaaTaaaaT
  TTaTaaaaTaaaaTaaat -> aaTaaaaaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaTaaaaTaaaat -> AtATAtaaaTaaaaaaaaTaaaaaaaaT
  TTaTaaaaTaaaaTaaaat -> aaTaaaaaaaaTaaaaaaaaTaaaaaaaaT
  aTTATaTaaaaTaaaaat -> ATaaTaaaaaaaaTaaaaaaaaaaT
  TTaTaaaaTaaaaaTat -> aaTaaaaaaaaTaaaaaaaaaaTaaT
  TTaTaaaaTaaaaaTaat -> aaTaaaaaaaaTaaaaaaaaaaTaaaaT
  TTaTaaaaTaaaaaTaaat -> aaTaaaaaaaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaTaaaaTaaaaat -> AtATAtaaaTaaaaaaaaTaaaaaaaaaaT
  aTTATaTaaaaTaaaaaat -> ATaaTaaaaaaaaTaaaaaaaaaaaaT
  TTaTaaaaTaaaaaaTat -> aaTaaaaaaaaTaaaaaaaaaaaaTaaT
  TTaTaaaaTaaaaaaTaat -> aaTaaaaaaaaTaaaaaaaaaaaaTaaaaT
  aTTATaaTaaaaTat -> ATaaaaTaaaaaaaaTaaT
  TTaaTaaaaTaTat -> aaaaTaaaaaaaaTaaTaaT
  TTaaTaaaaTaTaat -> aaaaTaaaaaaaaTaaTaaaaT
  TTaaTaaaaTaTaaat -> aaaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaaTaaaaTat -> AtATAtaaaaaTaaaaaaaaTaaT
  TTaaTaaaaTaTaaaat -> aaaaTaaaaaaaaTaaTaaaaaaaaT
  TTaaTaaaaTaTaaaaat -> aaaaTaaaaaaaaTaaTaaaaaaaaaaT
  TTaaTaaaaTaTaaaaaat -> aaaaTaaaaaaaaTaaTaaaaaaaaaaaaT
  aTTATaaTaaaaTaat -> ATaaaaTaaaaaaaaTaaaaT
  TTaaTaaaaTaaTat -> aaaaTaaaaaaaaTaaaaTaaT
  TTaaTaaaaTaaTaat -> aaaaTaaaaaaaaTaaaaTaaaaT
  TTaaTaaaaTaaTaaat -> aaaaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaTaaaaTaat -> AtATAtaaaaaTaaaaaaaaTaaaaT
  TTaaTaaaaTaaTaaaat -> aaaaTaaaaaaaaTaaaaTaaaaaaaaT
  TTaaTaaaaTaaTaaaaat -> aaaaTaaaaaaaaTaaaaTaaaaaaaaaaT
  aTTATaaTaaaaTaaat -> ATaaaaTaaaaaaaaTaaaaaaT
  TTaaTaaaaTaaaTat -> aaaaTaaaaaaaaTaaaaaaTaaT
  TTaaTaaaaTaaaTaat -> aaaaTaaaaaaaaTaaaaaaTaaaaT
  TTaaTaaaaTaaaTaaat -> aaaaTaaaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaTaaaaTaaat -> AtATAtaaaaaTaaaaaaaaTaaaaaaT
  TTaaTaaaaTaaaTaaaat -> aaaaTaaaaaaaaTaaaaaaTaaaaaaaaT
  aTTATaaTaaaaTaaaat -> ATaaaaTaaaaaaaaTaaaaaaaaT
  TTaaTaaaaTaaaaTat -> aaaaTaaaaaaaaTaaaaaaaaTaaT
  TTaaTaaaaTaaaaTaat -> aaaaTaaaaaaaaTaaaaaaaaTaaaaT
  TTaaTaaaaTaaaaTaaat -> aaaaTaaaaaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaaTaaaaTaaaat -> AtATAtaaaaaTaaaaaaaaTaaaaaaaaT
  aTTATaaTaaaaTaaaaat -> ATaaaaTaaaaaaaaTaaaaaaaaaaT
  TTaaTaaaaTaaaaaTat -> aaaaTaaaaaaaaTaaaaaaaaaaTaaT
  TTaaTaaaaTaaaaaTaat -> aaaaTaaaaaaaaTaaaaaaaaaaTaaaaT
  aTTATaaTaaaaTaaaaaat -> ATaaaaTaaaaaaaaTaaaaaaaaaaaaT
  TTaaTaaaaTaaaaaaTat -> aaaaTaaaaaaaaTaaaaaaaaaaaaTaaT
  aTTATaTaTaaaaTat -> ATaaTaaTaaaaaaaaTaaT
  TTaTaTaaaaTaTat -> aaTaaTaaaaaaaaTaaTaaT
  TTaTaTaaaaTaTaat -> aaTaaTaaaaaaaaTaaTaaaaT
  TTaTaTaaaaTaTaaat -> aaTaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaTaTaaaaTat -> AtATAtaaaTaaTaaaaaaaaTaaT
  TTaTaTaaaaTaTaaaat -> aaTaaTaaaaaaaaTaaTaaaaaaaaT
  TTaTaTaaaaTaTaaaaat -> aaTaaTaaaaaaaaTaaTaaaaaaaaaaT
  aTTATaTaTaaaaTaat -> ATaaTaaTaaaaaaaaTaaaaT
  TTaTaTaaaaTaaTat -> aaTaaTaaaaaaaaTaaaaTaaT
  TTaTaTaaaaTaaTaat -> aaTaaTaaaaaaaaTaaaaTaaaaT
  TTaTaTaaaaTaaTaaat -> aaTaaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaaaaTaat -> AtATAtaaaTaaTaaaaaaaaTaaaaT
  TTaTaTaaaaTaaTaaaat -> aaTaaTaaaaaaaaTaaaaTaaaaaaaaT
  aTTATaTaTaaaaTaaat -> ATaaTaaTaaaaaaaaTaaaaaaT
  TTaTaTaaaaTaaaTat -> aaTaaTaaaaaaaaTaaaaaaTaaT
  TTaTaTaaaaTaaaTaat -> aaTaaTaaaaaaaaTaaaaaaTaaaaT
  TTaTaTaaaaTaaaTaaat -> aaTaaTaaaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaaaaTaaat -> AtATAtaaaTaaTaaaaaaaaTaaaaaaT
  aTTATaTaTaaaaTaaaat -> ATaaTaaTaaaaaaaaTaaaaaaaaT
  TTaTaTaaaaTaaaaTat -> aaTaaTaaaaaaaaTaaaaaaaaTaaT
  TTaTaTaaaaTaaaaTaat -> aaTaaTaaaaaaaaTaaaaaaaaTaaaaT
  aTTATaTaTaaaaTaaaaat -> ATaaTaaTaaaaaaaaTaaaaaaaaaaT
  TTaTaTaaaaTaaaaaTat -> aaTaaTaaaaaaaaTaaaaaaaaaaTaaT
  aTTATaTaTaaaaTaaaaaat -> ATaaTaaTaaaaaaaaTaaaaaaaaaaaaT
  aTTATaaaTaaaaTat -> ATaaaaaaTaaaaaaaaTaaT
  TTaaaTaaaaTaTat -> aaaaaaTaaaaaaaaTaaTaaT
  TTaaaTaaaaTaTaat -> aaaaaaTaaaaaaaaTaaTaaaaT
  TTaaaTaaaaTaTaaat -> aaaaaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaaaTaaaaTat -> AtATAtaaaaaaaTaaaaaaaaTaaT
  TTaaaTaaaaTaTaaaat -> aaaaaaTaaaaaaaaTaaTaaaaaaaaT
  TTaaaTaaaaTaTaaaaat -> aaaaaaTaaaaaaaaTaaTaaaaaaaaaaT
  aTTATaaaTaaaaTaat -> ATaaaaaaTaaaaaaaaTaaaaT
  TTaaaTaaaaTaaTat -> aaaaaaTaaaaaaaaTaaaaTaaT
  TTaaaTaaaaTaaTaat -> aaaaaaTaaaaaaaaTaaaaTaaaaT
  TTaaaTaaaaTaaTaaat -> aaaaaaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaaTaaaaTaat -> AtATAtaaaaaaaTaaaaaaaaTaaaaT
  TTaaaTaaaaTaaTaaaat -> aaaaaaTaaaaaaaaTaaaaTaaaaaaaaT
  aTTATaaaTaaaaTaaat -> ATaaaaaaTaaaaaaaaTaaaaaaT
  TTaaaTaaaaTaaaTat -> aaaaaaTaaaaaaaaTaaaaaaTaaT
  TTaaaTaaaaTaaaTaat -> aaaaaaTaaaaaaaaTaaaaaaTaaaaT
  TTaaaTaaaaTaaaTaaat -> aaaaaaTaaaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaaTaaaaTaaat -> AtATAtaaaaaaaTaaaaaaaaTaaaaaaT
  aTTATaaaTaaaaTaaaat -> ATaaaaaaTaaaaaaaaTaaaaaaaaT
  TTaaaTaaaaTaaaaTat -> aaaaaaTaaaaaaaaTaaaaaaaaTaaT
  TTaaaTaaaaTaaaaTaat -> aaaaaaTaaaaaaaaTaaaaaaaaTaaaaT
  aTTATaaaTaaaaTaaaaat -> ATaaaaaaTaaaaaaaaTaaaaaaaaaaT
  TTaaaTaaaaTaaaaaTat -> aaaaaaTaaaaaaaaTaaaaaaaaaaTaaT
  TTaaaaaaaTat -> aaaaaaaaaaaaaaTaaT
  TTaaaaaaaTaat -> aaaaaaaaaaaaaaTaaaaT
  TTaaaaaaaTaaat -> aaaaaaaaaaaaaaTaaaaaaT
  TTaaaaaaaTaaaat -> aaaaaaaaaaaaaaTaaaaaaaaT
  TTaaaaaaaTaaaaat -> aaaaaaaaaaaaaaTaaaaaaaaaaT
  TTaaaaaaaTaaaaaat -> aaaaaaaaaaaaaaTaaaaaaaaaaaaT
  TTaaaaaaaTaaaaaaat -> aaaaaaaaaaaaaaTaaaaaaaaaaaaaaT
  TTaTaaaaaaaTat -> aaTaaaaaaaaaaaaaaTaaT
  TTaTaaaaaaaTaat -> aaTaaaaaaaaaaaaaaTaaaaT
  TTaTaaaaaaaTaaat -> aaTaaaaaaaaaaaaaaTaaaaaaT
  TTaTaaaaaaaTaaaat -> aaTaaaaaaaaaaaaaaTaaaaaaaaT
  TTaTaaaaaaaTaaaaat -> aaTaaaaaaaaaaaaaaTaaaaaaaaaaT
  TTaaTaaaaaaaTat -> aaaaTaaaaaaaaaaaaaaTaaT
  TTaaTaaaaaaaTaat -> aaaaTaaaaaaaaaaaaaaTaaaaT
  TTaaTaaaaaaaTaaat -> aaaaTaaaaaaaaaaaaaaTaaaaaaT
  TTaaTaaaaaaaTaaaat -> aaaaTaaaaaaaaaaaaaaTaaaaaaaaT
  TTaTaTaaaaaaaTat -> aaTaaTaaaaaaaaaaaaaaTaaT
  TTaTaTaaaaaaaTaat -> aaTaaTaaaaaaaaaaaaaaTaaaaT
  TTaTaTaaaaaaaTaaat -> aaTaaTaaaaaaaaaaaaaaTaaaaaaT
  TTaTaTaaaaaaaTaaaat -> aaTaaTaaaaaaaaaaaaaaTaaaaaaaaT
  TTaaaTaaaaaaaTat -> aaaaaaTaaaaaaaaaaaaaaTaaT
  TTaaaTaaaaaaaTaat -> aaaaaaTaaaaaaaaaaaaaaTaaaaT
  TTaaaTaaaaaaaTaaat -> aaaaaaTaaaaaaaaaaaaaaTaaaaaaT
  TTaTaaTaaaaaaaTat -> aaTaaaaTaaaaaaaaaaaaaaTaaT
  TTaTaaTaaaaaaaTaat -> aaTaaaaTaaaaaaaaaaaaaaTaaaaT
  TTaTaaTaaaaaaaTaaat -> aaTaaaaTaaaaaaaaaaaaaaTaaaaaaT
  tATAtaTATaTaaTaaaaaaat -> AtATAtaaaTaaaaTaaaaaaaaaaaaaaT
  TTaaTaTaaaaaaaTat -> aaaaTaaTaaaaaaaaaaaaaaTaaT
  TTaaTaTaaaaaaaTaat -> aaaaTaaTaaaaaaaaaaaaaaTaaaaT
  TTaaTaTaaaaaaaTaaat -> aaaaTaaTaaaaaaaaaaaaaaTaaaaaaT
  tATAtaTATaaTaTaaaaaaat -> AtATAtaaaaaTaaTaaaaaaaaaaaaaaT
  aTTATaaaaTaaaaaaat -> ATaaaaaaaaTaaaaaaaaaaaaaaT
  TTaaaaTaaaaaaaTat -> aaaaaaaaTaaaaaaaaaaaaaaTaaT
  TTaaaaTaaaaaaaTaat -> aaaaaaaaTaaaaaaaaaaaaaaTaaaaT
  TTaaaaaaaaaaat -> aaaaaaaaaaaaaaaaaaaaaaT
  TTATaaaaaaaaaaat -> AATaaaaaaaaaaaaaaaaaaaaaaT
  TTaTaaaaaaaaaaat -> aaTaaaaaaaaaaaaaaaaaaaaaaT
  TTaaTaaaaaaaaaaat -> aaaaTaaaaaaaaaaaaaaaaaaaaaaT
  TTATaTaaaaaaaaaaat -> AATaaTaaaaaaaaaaaaaaaaaaaaaaT
  TTaTaTaaaaaaaaaaat -> aaTaaTaaaaaaaaaaaaaaaaaaaaaaT
  TTaaaTaaaaaaaaaaat -> aaaaaaTaaaaaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaaaaaTAtaTAtA -> TaaaaaaaaaaatAtATAt
  aTAtATATaaaaaaaaaaat -> TAtaTAtaaaaaaaaaaaaaaaaaaaaaT
  TTaTaTaTaaaaaaaTat -> aaTaaTaaTaaaaaaaaaaaaaaTaaT
  TTaTaTaTaaaaaaaTaat -> aaTaaTaaTaaaaaaaaaaaaaaTaaaaT
  TTaTaaaTaaaaaaaTat -> aaTaaaaaaTaaaaaaaaaaaaaaTaaT
  TTaTaaaTaaaaaaaTaat -> aaTaaaaaaTaaaaaaaaaaaaaaTaaaaT
  TTaaaTaTaaaaaaaTat -> aaaaaaTaaTaaaaaaaaaaaaaaTaaT
  TTaaaTaTaaaaaaaTaat -> aaaaaaTaaTaaaaaaaaaaaaaaTaaaaT
  TTaaTaaTaaaaaaaTat -> aaaaTaaaaTaaaaaaaaaaaaaaTaaT
  TTaaTaaTaaaaaaaTaat -> aaaaTaaaaTaaaaaaaaaaaaaaTaaaaT
  taTAtaTATaaaaaaaTat -> TatAtATAtaaaaaaaaaaaaaaaTaaT
  taTAtaTATaaaaaaaTaat -> TatAtATAtaaaaaaaaaaaaaaaTaaaaT
  TAtaTAAtaTATaaaaaaat -> TATatAtATAAtaaaaaaaaaaaaaaaT
  TTaaTaTaTaaaaaaaTat -> aaaaTaaTaaTaaaaaaaaaaaaaaTaaT
  TTaTaaTaTaaaaaaaTat -> aaTaaaaTaaTaaaaaaaaaaaaaaTaaT
  TTaTaTaaTaaaaaaaTat -> aaTaaTaaaaTaaaaaaaaaaaaaaTaaT
  aTTATaTaaaaTaaaaaaat -> ATaaTaaaaaaaaTaaaaaaaaaaaaaaT
  TTaTaaaaTaaaaaaaTat -> aaTaaaaaaaaTaaaaaaaaaaaaaaTaaT
  aTTATaaaTaaTaaaaaaat -> ATaaaaaaTaaaaTaaaaaaaaaaaaaaT
  TTaaaTaaTaaaaaaaTat -> aaaaaaTaaaaTaaaaaaaaaaaaaaTaaT
  TTaaTaaaTaaaaaaaTat -> aaaaTaaaaaaTaaaaaaaaaaaaaaTaaT
  TTaTaTaTaTaaaaaaaTat -> aaTaaTaaTaaTaaaaaaaaaaaaaaTaaT
  ttaaaTAtaTATaTaaaaaaat -> aatAtATAtaaaTaaaaaaaaaaaaaaT
  ttaaaTAtaTATaaTaaaaaaat -> aatAtATAtaaaaaTaaaaaaaaaaaaaaT
  aTTATaTaaTaaaaTat -> ATaaTaaaaTaaaaaaaaTaaT
  TTaTaaTaaaaTaTat -> aaTaaaaTaaaaaaaaTaaTaaT
  TTaTaaTaaaaTaTaat -> aaTaaaaTaaaaaaaaTaaTaaaaT
  TTaTaaTaaaaTaTaaat -> aaTaaaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaTaaTaaaaTat -> AtATAtaaaTaaaaTaaaaaaaaTaaT
  TTaTaaTaaaaTaTaaaat -> aaTaaaaTaaaaaaaaTaaTaaaaaaaaT
  aTTATaTaaTaaaaTaat -> ATaaTaaaaTaaaaaaaaTaaaaT
  TTaTaaTaaaaTaaTat -> aaTaaaaTaaaaaaaaTaaaaTaaT
  TTaTaaTaaaaTaaTaat -> aaTaaaaTaaaaaaaaTaaaaTaaaaT
  TTaTaaTaaaaTaaTaaat -> aaTaaaaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaaTaaaaTaat -> AtATAtaaaTaaaaTaaaaaaaaTaaaaT
  aTTATaTaaTaaaaTaaat -> ATaaTaaaaTaaaaaaaaTaaaaaaT
  TTaTaaTaaaaTaaaTat -> aaTaaaaTaaaaaaaaTaaaaaaTaaT
  TTaTaaTaaaaTaaaTaat -> aaTaaaaTaaaaaaaaTaaaaaaTaaaaT
  aTTATaTaaTaaaaTaaaat -> ATaaTaaaaTaaaaaaaaTaaaaaaaaT
  TTaTaaTaaaaTaaaaTat -> aaTaaaaTaaaaaaaaTaaaaaaaaTaaT
  aTTATaTaaTaaaaTaaaaat -> ATaaTaaaaTaaaaaaaaTaaaaaaaaaaT
  aTTATaaTaTaaaaTat -> ATaaaaTaaTaaaaaaaaTaaT
  TTaaTaTaaaaTaTat -> aaaaTaaTaaaaaaaaTaaTaaT
  TTaaTaTaaaaTaTaat -> aaaaTaaTaaaaaaaaTaaTaaaaT
  TTaaTaTaaaaTaTaaat -> aaaaTaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaaTaTaaaaTat -> AtATAtaaaaaTaaTaaaaaaaaTaaT
  TTaaTaTaaaaTaTaaaat -> aaaaTaaTaaaaaaaaTaaTaaaaaaaaT
  aTTATaaTaTaaaaTaat -> ATaaaaTaaTaaaaaaaaTaaaaT
  TTaaTaTaaaaTaaTat -> aaaaTaaTaaaaaaaaTaaaaTaaT
  TTaaTaTaaaaTaaTaat -> aaaaTaaTaaaaaaaaTaaaaTaaaaT
  TTaaTaTaaaaTaaTaaat -> aaaaTaaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaTaTaaaaTaat -> AtATAtaaaaaTaaTaaaaaaaaTaaaaT
  aTTATaaTaTaaaaTaaat -> ATaaaaTaaTaaaaaaaaTaaaaaaT
  TTaaTaTaaaaTaaaTat -> aaaaTaaTaaaaaaaaTaaaaaaTaaT
  TTaaTaTaaaaTaaaTaat -> aaaaTaaTaaaaaaaaTaaaaaaTaaaaT
  aTTATaaTaTaaaaTaaaat -> ATaaaaTaaTaaaaaaaaTaaaaaaaaT
  TTaaTaTaaaaTaaaaTat -> aaaaTaaTaaaaaaaaTaaaaaaaaTaaT
  aTTATaaTaTaaaaTaaaaat -> ATaaaaTaaTaaaaaaaaTaaaaaaaaaaT
  aTTATaTaTaTaaaaTat -> ATaaTaaTaaTaaaaaaaaTaaT
  TTaTaTaTaaaaTaTat -> aaTaaTaaTaaaaaaaaTaaTaaT
  TTaTaTaTaaaaTaTaat -> aaTaaTaaTaaaaaaaaTaaTaaaaT
  TTaTaTaTaaaaTaTaaat -> aaTaaTaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaTaTaTaaaaTat -> AtATAtaaaTaaTaaTaaaaaaaaTaaT
  TTaTaTaTaaaaTaTaaaat -> aaTaaTaaTaaaaaaaaTaaTaaaaaaaaT
  aTTATaTaTaTaaaaTaat -> ATaaTaaTaaTaaaaaaaaTaaaaT
  TTaTaTaTaaaaTaaTat -> aaTaaTaaTaaaaaaaaTaaaaTaaT
  TTaTaTaTaaaaTaaTaat -> aaTaaTaaTaaaaaaaaTaaaaTaaaaT
  TTaTaTaTaaaaTaaTaaat -> aaTaaTaaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaTaaaaTaat -> AtATAtaaaTaaTaaTaaaaaaaaTaaaaT
  aTTATaTaTaTaaaaTaaat -> ATaaTaaTaaTaaaaaaaaTaaaaaaT
  TTaTaTaTaaaaTaaaTat -> aaTaaTaaTaaaaaaaaTaaaaaaTaaT
  TTaTaTaTaaaaTaaaTaat -> aaTaaTaaTaaaaaaaaTaaaaaaTaaaaT
  aTTATaTaTaTaaaaTaaaat -> ATaaTaaTaaTaaaaaaaaTaaaaaaaaT
  TTaTaTaTaaaaTaaaaTat -> aaTaaTaaTaaaaaaaaTaaaaaaaaTaaT
  aTTATaTaTaaTaaaaTat -> ATaaTaaTaaaaTaaaaaaaaTaaT
  TTaTaTaaTaaaaTaTat -> aaTaaTaaaaTaaaaaaaaTaaTaaT
  TTaTaTaaTaaaaTaTaat -> aaTaaTaaaaTaaaaaaaaTaaTaaaaT
  TTaTaTaaTaaaaTaTaaat -> aaTaaTaaaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaTaTaaTaaaaTat -> AtATAtaaaTaaTaaaaTaaaaaaaaTaaT
  aTTATaTaTaaTaaaaTaat -> ATaaTaaTaaaaTaaaaaaaaTaaaaT
  TTaTaTaaTaaaaTaaTat -> aaTaaTaaaaTaaaaaaaaTaaaaTaaT
  TTaTaTaaTaaaaTaaTaat -> aaTaaTaaaaTaaaaaaaaTaaaaTaaaaT
  aTTATaTaTaaTaaaaTaaat -> ATaaTaaTaaaaTaaaaaaaaTaaaaaaT
  TTaTaTaaTaaaaTaaaTat -> aaTaaTaaaaTaaaaaaaaTaaaaaaTaaT
  aTTAATaaTaat -> AAATaaaaTaaaaT
  aTTATATaaTaat -> ATAATaaaaTaaaaT
  TTaTATaaTaat -> aaTAATaaaaTaaaaT
  TTATaaTaaTat -> AATaaaaTaaaaTaaT
  TTATaaTaaTaat -> AATaaaaTaaaaTaaaaT
  TTATaaTaaTaaat -> AATaaaaTaaaaTaaaaaaT
  tATAtaTATATaaTaat -> AtATAtATaaaaTaaaaT
  TTATaaTaaTaaaat -> AATaaaaTaaaaTaaaaaaaaT
  TTATaaTaaTaaaaat -> AATaaaaTaaaaTaaaaaaaaaaT
  TTATaaTaaTaaaaaat -> AATaaaaTaaaaTaaaaaaaaaaaaT
  TTATaaTaaTaaaaaaat -> AATaaaaTaaaaTaaaaaaaaaaaaaaT
  TTATaaTaaTaaaaaaaat -> AATaaaaTaaaaTaaaaaaaaaaaaaaaaT
  aTTATaaTaaTaTat -> ATaaaaTaaaaTaaTaaT
  TTaaTaaTaTaTat -> aaaaTaaaaTaaTaaTaaT
  TTaaTaaTaTaTaat -> aaaaTaaaaTaaTaaTaaaaT
  TTaaTaaTaTaTaaat -> aaaaTaaaaTaaTaaTaaaaaaT
  tATAtaTATaaTaaTaTat -> AtATAtaaaaaTaaaaTaaTaaT
  TTaaTaaTaTaTaaaat -> aaaaTaaaaTaaTaaTaaaaaaaaT
  TTaaTaaTaTaTaaaaat -> aaaaTaaaaTaaTaaTaaaaaaaaaaT
  TTaaTaaTaTaTaaaaaat -> aaaaTaaaaTaaTaaTaaaaaaaaaaaaT
  aTTATaaTaaTaTaat -> ATaaaaTaaaaTaaTaaaaT
  TTaaTaaTaTaaTat -> aaaaTaaaaTaaTaaaaTaaT
  TTaaTaaTaTaaTaat -> aaaaTaaaaTaaTaaaaTaaaaT
  TTaaTaaTaTaaTaaat -> aaaaTaaaaTaaTaaaaTaaaaaaT
  tATAtaTATaaTaaTaTaat -> AtATAtaaaaaTaaaaTaaTaaaaT
  TTaaTaaTaTaaTaaaat -> aaaaTaaaaTaaTaaaaTaaaaaaaaT
  TTaaTaaTaTaaTaaaaat -> aaaaTaaaaTaaTaaaaTaaaaaaaaaaT
  aTTATaaTaaTaTaaat -> ATaaaaTaaaaTaaTaaaaaaT
  TTaaTaaTaTaaaTat -> aaaaTaaaaTaaTaaaaaaTaaT
  TTaaTaaTaTaaaTaat -> aaaaTaaaaTaaTaaaaaaTaaaaT
  TTaaTaaTaTaaaTaaat -> aaaaTaaaaTaaTaaaaaaTaaaaaaT
  tATAtaTATaaTaaTaTaaat -> AtATAtaaaaaTaaaaTaaTaaaaaaT
  TTaaTaaTaTaaaTaaaat -> aaaaTaaaaTaaTaaaaaaTaaaaaaaaT
  aTTATaaTaaTaTaaaat -> ATaaaaTaaaaTaaTaaaaaaaaT
  TTaaTaaTaTaaaaTat -> aaaaTaaaaTaaTaaaaaaaaTaaT
  TTaaTaaTaTaaaaTaat -> aaaaTaaaaTaaTaaaaaaaaTaaaaT
  TTaaTaaTaTaaaaTaaat -> aaaaTaaaaTaaTaaaaaaaaTaaaaaaT
  tATAtaTATaaTaaTaTaaaat -> AtATAtaaaaaTaaaaTaaTaaaaaaaaT
  aTTATaaTaaTaTaaaaat -> ATaaaaTaaaaTaaTaaaaaaaaaaT
  TTaaTaaTaTaaaaaTat -> aaaaTaaaaTaaTaaaaaaaaaaTaaT
  TTaaTaaTaTaaaaaTaat -> aaaaTaaaaTaaTaaaaaaaaaaTaaaaT
  aTTATaaTaaTaTaaaaaat -> ATaaaaTaaaaTaaTaaaaaaaaaaaaT
  TTaaTaaTaTaaaaaaTat -> aaaaTaaaaTaaTaaaaaaaaaaaaTaaT
  aTTATaaTaaTaTaaaaaaat -> ATaaaaTaaaaTaaTaaaaaaaaaaaaaaT
  aTTATaaTaaTaaTat -> ATaaaaTaaaaTaaaaTaaT
  TTaaTaaTaaTaTat -> aaaaTaaaaTaaaaTaaTaaT
  TTaaTaaTaaTaTaat -> aaaaTaaaaTaaaaTaaTaaaaT
  TTaaTaaTaaTaTaaat -> aaaaTaaaaTaaaaTaaTaaaaaaT
  tATAtaTATaaTaaTaaTat -> AtATAtaaaaaTaaaaTaaaaTaaT
  TTaaTaaTaaTaTaaaat -> aaaaTaaaaTaaaaTaaTaaaaaaaaT
  TTaaTaaTaaTaTaaaaat -> aaaaTaaaaTaaaaTaaTaaaaaaaaaaT
  aTTATaaTaaTaaTaat -> ATaaaaTaaaaTaaaaTaaaaT
  TTaaTaaTaaTaaTat -> aaaaTaaaaTaaaaTaaaaTaaT
  TTaaTaaTaaTaaTaat -> aaaaTaaaaTaaaaTaaaaTaaaaT
  TTaaTaaTaaTaaTaaat -> aaaaTaaaaTaaaaTaaaaTaaaaaaT
  tATAtaTATaaTaaTaaTaat -> AtATAtaaaaaTaaaaTaaaaTaaaaT
  TTaaTaaTaaTaaTaaaat -> aaaaTaaaaTaaaaTaaaaTaaaaaaaaT
  aTTATaaTaaTaaTaaat -> ATaaaaTaaaaTaaaaTaaaaaaT
  TTaaTaaTaaTaaaTat -> aaaaTaaaaTaaaaTaaaaaaTaaT
  TTaaTaaTaaTaaaTaat -> aaaaTaaaaTaaaaTaaaaaaTaaaaT
  TTaaTaaTaaTaaaTaaat -> aaaaTaaaaTaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaTaaTaaTaaat -> AtATAtaaaaaTaaaaTaaaaTaaaaaaT
  aTTATaaTaaTaaTaaaat -> ATaaaaTaaaaTaaaaTaaaaaaaaT
  TTaaTaaTaaTaaaaTat -> aaaaTaaaaTaaaaTaaaaaaaaTaaT
  TTaaTaaTaaTaaaaTaat -> aaaaTaaaaTaaaaTaaaaaaaaTaaaaT
  aTTATaaTaaTaaTaaaaat -> ATaaaaTaaaaTaaaaTaaaaaaaaaaT
  TTaaTaaTaaTaaaaaTat -> aaaaTaaaaTaaaaTaaaaaaaaaaTaaT
  aTTATaaTaaTaaTaaaaaat -> ATaaaaTaaaaTaaaaTaaaaaaaaaaaaT
  aTTATaaTaaTaaaTat -> ATaaaaTaaaaTaaaaaaTaaT
  TTaaTaaTaaaTaTat -> aaaaTaaaaTaaaaaaTaaTaaT
  TTaaTaaTaaaTaTaat -> aaaaTaaaaTaaaaaaTaaTaaaaT
  TTaaTaaTaaaTaTaaat -> aaaaTaaaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaaTaaTaaaTat -> AtATAtaaaaaTaaaaTaaaaaaTaaT
